Barcode_i	Barcode_j	C_ij.HetDipl	C_ij.NoDrug	C_ij.DMSO	C_ij.MMS	C_ij.4NQO	C_ij.BLMC	C_ij.ZEOC	C_ij.HYDX	C_ij.DXRB	C_ij.CMPT	C_ij.CSPL	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
SLX4_donor_1	APT2_recipient_1	2840	2493	2295	2208	2422	3034	2429	2684	2416	2061	2567	0.174334424	0.163869489	0.260951136	0.229134451	0.29849727	0.19195022	0.199647273	0.204088909	0.222528906	0.205156191	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	GAL2_recipient_1	1480	2060	1964	1987	2010	1918	1456	1835	1567	1578	1931	0.242425154	0.232130822	0.406838543	0.349715166	0.281123917	0.111464171	0.203361196	0.097030825	0.289317116	0.238545283	121345	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	HO_recipient_1	2330	4247	4366	4255	4417	2756	4958	2997	2748	1845	3431	0.357699814	0.418431835	0.602479157	0.497302624	0.192178766	0.621836193	0.159858775	0.103594388	0.058452272	0.240024959	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	HO_recipient_2	2890	4630	4461	4456	4943	3948	5328	3713	5076	4619	5303	0.159338594	0.160860846	0.406800886	0.373473044	0.231035032	0.480977291	0.098370513	0.430525501	0.466301877	0.337790349	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	MAG1_recipient_1	285	285	240	10	285	164	298	242	278	177	179	0.031919675	-0.143969316	-0.160593552	0.134982118	-0.111530815	0.210088862	0.050268184	0.132972063	0.025112641	-0.169968532	NA	no	DNA_repair	DNA_repair	0.026063	-0.223679	NEUTRAL	AGGRAVATING
SLX4_donor_1	MAL13_recipient_1	1860	2078	1981	2109	1986	2013	1931	2216	1922	1534	1942	0.205164465	0.200950979	0.367349073	0.258876907	0.235778485	0.233491885	0.293510592	0.208075823	0.193593105	0.187152326	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	MMS1_recipient_1	495	235	235	30	308	529	560	555	0	0	359	-0.023651104	0.00067948	-0.078996671	0.170217602	0.285564265	0.365041303	0.318349328	-0.266773253	-0.094517119	0.046750263	NA	no	DNA_repair	DNA_repair	-0.010393	-0.115641	NEUTRAL	AGGRAVATING
SLX4_donor_1	MMS4_recipient_1	690	603	595	357	477	776	673	684	422	291	554	0.070148238	0.028236652	0.122078128	0.098902131	0.287848222	0.19421878	0.193588989	0.078168236	0.11729245	0.073487213	NA	no	DNA_repair	DNA_repair	-0.016373	-0.036137	NEUTRAL	NEUTRAL
SLX4_donor_1	MPH1_recipient_1	405	355	422	55	290	0	722	361	207	254	325	0.18625801	0.302762345	-0.122950718	0.185522311	-0.511580351	0.748944097	0.342455232	-0.034958652	0.066817024	0.129149943	NA	no	DNA_repair	DNA_repair	-0.016823	-0.097172	NEUTRAL	AGGRAVATING
SLX4_donor_1	MUS81_recipient_1	245	170	176	123	148	210	207	177	12	0	158	0.059714681	0.030953272	0.139829467	0.141706752	0.100276514	0.170199319	0.09988729	-0.206589087	-0.056818925	0.066067182	NA	no	DNA_repair	DNA_repair	-0.005782	0.018233	NEUTRAL	NEUTRAL
SLX4_donor_1	NGL3_recipient_1	11110	15686	15927	15208	18722	13908	11676	13907	13700	10909	14632	0.253101215	0.262362421	0.409949065	0.436680781	0.320901091	0.236564539	0.25551629	0.26908538	0.293370035	0.246333897	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	CLA4_recipient_1	750	499	514	460	511	378	408	0	0	68	0	0.07938308	0.128664616	0.199178856	0.179672136	-0.027261302	0.056304678	-0.408758598	-0.288321993	-0.073000215	-0.316067939	NA	no	DNA_repair	DNA_repair	0.052009	-0.00643	ALLEVIATING	NEUTRAL
SLX4_donor_1	NGL3_recipient_2	1980	4008	3742	3342	4025	3103	3344	3970	3897	2994	3410	0.48761478	0.480365869	0.490572043	0.625670294	0.4678378	0.522790745	0.649932024	0.630632228	0.538388431	0.406317882	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	PSY3_recipient_1	1740	2825	2560	655	1250	581	818	2493	2341	1565	2674	0.176720835	0.157885713	-0.116326726	-0.160294085	-0.502222409	-0.560556151	0.332133395	0.161167949	0.140176766	0.182656449	457299	no	DNA_repair	DNA_repair	-0.012712	-0.115031	NEUTRAL	AGGRAVATING
SLX4_donor_1	PSY3_recipient_2	4235	3495	3205	465	1195	0	56	3593	2978	2221	3614	0.160981154	0.152911677	-0.099348409	-0.107886312	-0.365814259	-0.434897046	0.272605711	0.159074942	0.158375296	0.182998891	457299	no	DNA_repair	DNA_repair	-0.012712	-0.115031	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD18_recipient_1	485	201	168	50	68	164	165	190	158	172	186	0.010434461	-0.034390833	-0.001895938	0.033851386	-0.098599604	-0.022553163	-0.016617104	-0.067344153	0.034720173	0.002760846	NA	no	DNA_repair	DNA_repair	-0.013004	-0.002217	NEUTRAL	NEUTRAL
SLX4_donor_1	RAD18_recipient_2	1650	1691	1396	445	395	1623	1623	1406	1530	1456	1349	0.325599982	0.241198062	0.08561277	0.079686643	0.290713592	0.304037497	0.207093763	0.254280375	0.295761807	0.204558572	NA	no	DNA_repair	DNA_repair	-0.013004	-0.002217	NEUTRAL	NEUTRAL
SLX4_donor_1	RAD51_recipient_1	300	128	127	10	128	262	208	235	91	100	134	0.030528618	0.011512373	-0.111391763	0.102371001	0.286852053	0.209071038	0.178137939	0.01833487	0.102298189	0.053994278	NA	no	DNA_repair	DNA_repair	-0.007154	-0.149762	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD52_recipient_1	235	68	50	50	5	214	252	205	88	23	108	-0.047175329	-0.130070241	0.031021597	-0.132481752	0.170172251	0.390227314	0.09421453	0.068405686	-0.057175424	0.04412447	NA	no	DNA_repair	DNA_repair	-0.010871	-0.063773	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD54_recipient_1	310	210	168	20	154	491	271	136	200	120	285	0.232151049	0.128825317	-0.072364982	0.184158183	0.774152376	0.229004701	-0.167931313	0.296263202	0.147370218	0.408295448	NA	no	DNA_repair	DNA_repair	-0.004359	-0.118138	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD54_recipient_2	1355	738	802	65	517	1854	1250	0	255	0	853	0.099109033	0.147921031	-0.082359492	0.094969475	0.590038026	0.304336818	-0.527019465	-0.034943727	-0.099626525	0.171919746	NA	no	DNA_repair	DNA_repair	-0.004359	-0.118138	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD55_recipient_1	550	237	172	20	195	387	348	0	0	0	231	0.15406712	0.055158383	-0.056743221	0.11904736	0.298606712	0.282237682	-0.290431968	-0.102314966	-0.055357585	0.140891342	NA	no	DNA_repair	DNA_repair	-0.017397	-0.142861	NEUTRAL	AGGRAVATING
SLX4_donor_1	CSM2_recipient_1	1025	1310	1300	330	575	406	609	1039	1197	820	1257	0.096428342	0.095610339	-0.119153432	-0.18746551	-0.508026802	-0.454585358	0.065858902	0.112829854	0.082726109	0.119444342	NA	no	DNA_repair	DNA_repair	-0.012032	-0.093026	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD57_recipient_1	995	870	730	45	599	1423	1183	29	325	0	928	0.238770777	0.158596383	-0.103068352	0.203461383	0.568240974	0.567852562	-0.516717647	0.056011942	-0.101074778	0.307208388	NA	no	DNA_repair	DNA_repair	-0.000573	-0.148034	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD59_recipient_1	3220	3233	3477	185	3031	2880	3265	2458	2588	0	3468	0.104780213	0.110521713	-0.234134774	0.140944911	0.154754883	0.237079897	-0.002308062	0.032463316	-0.094302659	0.154749306	NA	no	DNA_repair	DNA_repair	-0.009173	-0.149586	NEUTRAL	AGGRAVATING
SLX4_donor_1	RAD5_recipient_1	1005	898	993	390	327	1232	906	926	616	662	582	0.114359036	0.22675291	0.129360262	0.090625391	0.270412776	0.180561969	0.08423876	-0.013901115	0.15522148	-0.0397513	204781	no	DNA_repair	DNA_repair	-0.023832	-0.003726	NEUTRAL	NEUTRAL
SLX4_donor_1	RAD5_recipient_2	4590	4297	3935	1389	1188	5174	3850	4616	3902	3810	3651	0.315981488	0.304800936	0.095419006	0.075679643	0.468873838	0.304019338	0.345720207	0.269650189	0.336424783	0.237692254	204781	no	DNA_repair	DNA_repair	-0.023832	-0.003726	NEUTRAL	NEUTRAL
SLX4_donor_1	RAD61_recipient_1	895	702	789	509	698	1015	0	424	469	0	774	-0.179907823	-0.144548744	0.019008036	0.047415715	-0.007284766	-1.010709746	-0.348255487	-0.398758728	-0.105315803	-0.068027092	NA	no	DNA_repair	DNA_repair	0.016442	-0.059405	NEUTRAL	AGGRAVATING
SLX4_donor_1	RTT101_recipient_1	775	201	181	15	145	408	715	576	102	0	229	0.033973318	0.004345615	-0.049816023	0.042186584	0.057839602	0.320770178	0.248254793	-0.051526618	-0.044950144	0.012017157	NA	no	DNA_repair	DNA_repair	-0.02659	-0.106865	NEUTRAL	AGGRAVATING
SLX4_donor_1	RTT101_recipient_2	395	150	120	20	181	462	368	404	194	0	384	0.055258164	-0.010111215	-0.044679252	0.18336835	0.530200163	0.318862315	0.374651048	0.21462151	-0.029846732	0.450516469	NA	no	DNA_repair	DNA_repair	-0.02659	-0.106865	NEUTRAL	AGGRAVATING
SLX4_donor_1	RTT107_recipient_1	425	510	367	238	499	634	952	524	285	113	419	0.307144771	0.048482151	0.212019209	0.422235626	0.499356375	0.951506683	0.370735923	0.171960664	0.061596089	0.151786558	NA	no	DNA_repair	DNA_repair	-0.024149	0.017835	NEUTRAL	NEUTRAL
SLX4_donor_1	SGS1_recipient_1	1320	0	430	0	0	7	0	8	0	0	0	-0.406289195	-0.233902497	-0.132995391	-0.213325573	-0.635575319	-0.627089737	-0.497556444	-0.317103977	-0.122945851	-0.317176135	NA	no	DNA_repair	DNA_repair	-0.825883	-0.405419	AGGRAVATING	AGGRAVATING
SLX4_donor_1	SHU1_recipient_1	1415	1705	1640	380	540	537	582	1500	1485	1116	1633	0.132017082	0.113998022	-0.116747965	-0.112323882	-0.449304187	-0.421293098	0.109066136	0.06319996	0.125045615	0.138696962	NA	no	DNA_repair	DNA_repair	-0.008635	-0.060541	NEUTRAL	AGGRAVATING
SLX4_donor_1	CSM2_recipient_2	2130	4225	3840	1115	2505	217	1050	2255	3733	2241	3783	0.089071605	0.025306188	-0.151140066	-0.210352901	-0.668225519	-0.557786614	-0.01808241	0.103239991	0.10923535	0.116899195	NA	no	DNA_repair	DNA_repair	-0.012032	-0.093026	NEUTRAL	AGGRAVATING
SLX4_donor_1	SHU1_recipient_2	1255	1715	1705	425	805	524	632	1777	1445	1113	1600	0.142075648	0.139041631	-0.117869567	-0.162140268	-0.493462387	-0.504053237	0.304728851	0.070037554	0.125874691	0.136685319	NA	no	DNA_repair	DNA_repair	-0.008635	-0.060541	NEUTRAL	AGGRAVATING
SLX4_donor_1	SHU2_recipient_1	2330	1735	1645	185	465	7	131	1973	1469	1395	1524	0.154654004	0.164225046	-0.105240574	-0.126113346	-0.429499134	-0.506181913	0.176154543	0.03333815	0.129258022	0.076678322	NA	no	DNA_repair	DNA_repair	-0.009989	-0.089148	NEUTRAL	AGGRAVATING
SLX4_donor_1	SHU2_recipient_2	2225	2445	2520	525	1225	361	293	2360	1797	1613	2307	0.158398696	0.162942126	-0.116300651	-0.135091644	-0.546410437	-0.572464597	0.193767035	-0.020469896	0.101312738	0.108361993	NA	no	DNA_repair	DNA_repair	-0.009989	-0.089148	NEUTRAL	AGGRAVATING
SLX4_donor_1	SLX4_recipient_1	1180	34	31	24	28	43	42	43	43	24	46	-0.832801745	-0.93716896	-0.347530306	-0.565085347	-0.612906502	-0.594041137	-0.610992541	-0.560613212	-0.230897147	-0.681181452	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
SLX4_donor_1	SRS2_recipient_1	1055	1012	1011	695	644	1781	1643	1432	1022	0	1239	0.106342155	0.082295044	0.178280784	0.115627762	0.643023458	0.456173979	0.433972797	0.184950388	-0.165597137	0.29053746	NA	no	DNA_repair	DNA_repair	-0.005752	-0.026576	NEUTRAL	NEUTRAL
SLX4_donor_1	SRS2_recipient_2	1790	1964	2072	1140	1175	2340	2640	1975	1768	0	1752	0.17896499	0.219075825	0.142820952	0.124593762	0.417261787	0.40679167	0.29475666	0.164730211	-0.170056596	0.125216843	NA	no	DNA_repair	DNA_repair	-0.005752	-0.026576	NEUTRAL	NEUTRAL
SLX4_donor_1	YBR259W_recipient_1	4265	6644	6370	6424	6910	4704	4490	5106	5451	4101	4524	0.244777577	0.235983849	0.43327864	0.393607228	0.154267369	0.074987482	0.091997264	0.185167485	0.219267585	-0.024331775	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YCL047C_recipient_1	1210	1021	1010	1169	956	1030	1037	1080	1012	1038	1258	0.308371869	0.323105139	0.44972904	0.327124193	0.372261176	0.374048289	0.388096164	0.29608625	0.365903131	0.448395522	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YDL027C_recipient_1	1710	1887	1874	1878	1876	2074	1550	1476	1832	1328	1450	0.212066637	0.220737653	0.348113082	0.297853264	0.332741903	0.102327997	0.056399193	0.236786254	0.129749022	0.034781538	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YDL027C_recipient_2	2505	3641	3772	4094	3841	2453	2481	2491	3327	1364	2869	0.300912952	0.407258548	0.598123938	0.484259722	0.14154966	0.129845322	0.096867825	0.303348054	-0.028294856	0.160494341	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	CSM3_recipient_1	1810	497	512	348	386	1167	966	991	616	134	562	-0.10307078	-0.098640718	-0.023284736	-0.027154039	0.038184647	0.026067859	0.017673145	-0.013413571	-0.041196901	-0.068864573	NA	no	DNA_repair	DNA_repair	-0.012072	-0.098265	NEUTRAL	AGGRAVATING
SLX4_donor_1	YFR057W_recipient_1	3820	5115	5084	4498	4711	3200	4703	4313	5726	4688	5774	0.340346811	0.394143711	0.410636215	0.354266177	0.153061271	0.407758392	0.262002435	0.513949777	0.447151734	0.556625971	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YKR011C_recipient_1	1545	2657	2548	2865	2907	1236	2227	1388	1626	853	1751	0.236498734	0.183600179	0.556337148	0.440643373	-0.166608681	0.153619703	-0.14746083	-0.047569111	-0.099796765	-0.027813107	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YKR011C_recipient_2	1725	2374	2376	2251	2449	1459	2179	1244	2188	1716	1499	0.242614397	0.27226609	0.368786261	0.37972649	-0.055993657	0.275133978	-0.140353457	0.22000817	0.199607766	-0.093855713	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YLR179C_recipient_1	1265	2918	3060	2869	3203	1960	1657	2308	2557	1768	2468	0.589577134	0.652248661	0.807003024	0.812439988	0.410240703	0.289007459	0.441422052	0.531087622	0.375719436	0.470619839	98581	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YLR179C_recipient_2	2175	3343	3139	3273	3166	2579	2426	2745	2723	1911	2966	0.296986269	0.288592568	0.480095718	0.390959659	0.244452959	0.206034981	0.177677413	0.231778703	0.167347826	0.24912942	98581	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YLR356W_recipient_1	4190	4482	4400	4689	5299	2018	2701	3122	4000	2030	3936	0.085136803	0.094396257	0.281583144	0.235801544	-0.057793695	-0.0002115	-0.006236061	0.076444981	-0.000812827	0.0468734	424794	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	YLR356W_recipient_2	2135	2214	2028	2172	2108	2091	1098	2425	2107	1181	2207	0.230544661	0.224862099	0.338101784	0.281035763	0.271145704	0.061963995	0.377628086	0.229145882	0.113932713	0.224563737	424794	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	CSM3_recipient_2	255	159	159	55	50	204	216	219	215	57	199	0.152141634	0.178374792	-0.025924696	-0.093816844	0.229712103	0.331975862	0.310710445	0.380349576	0.070261768	0.303317537	NA	no	DNA_repair	DNA_repair	-0.012072	-0.098265	NEUTRAL	AGGRAVATING
SLX4_donor_1	FLO8_recipient_1	1660	1713	1925	1751	1921	1692	1984	1393	1541	1491	1948	0.099058703	0.217092242	0.293224064	0.304126361	0.117307705	0.280279609	-0.029345938	0.072185685	0.195538568	0.223599206	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	FLO8_recipient_2	1200	2252	2201	2292	2389	1404	1678	1756	1662	1142	1736	0.333440115	0.33422809	0.5815659	0.51437265	0.160128702	0.242398099	0.205115165	0.186832174	0.122971605	0.178512144	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SLX4_donor_1	GAL2_recipient_2	1690	3017	2947	3017	3109	1699	2345	2144	2342	1619	2338	0.305855	0.304794273	0.541985954	0.468357476	0.093449314	0.241388839	0.128467663	0.189101811	0.0948982	0.165704697	121345	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	APT2_recipient_1	430	162	152	156	101	262	218	227	212	115	160	0.072726036	0.070683069	0.10673361	0.039246848	0.095868619	0.049513641	0.12779691	0.118375929	0.060791475	0.050130934	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	GAL2_recipient_1	241	134	130	125	84	169	163	146	153	100	139	0.068464824	0.06365863	0.088123566	0.038998763	0.028373875	0.056829106	0.068178355	0.072260939	0.08616338	0.075263898	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	HO_recipient_1	434	301	286	260	189	346	494	290	306	181	348	0.079174668	0.039097293	0.072710777	0.019120616	0.11244362	0.12098854	0.074218932	0.075458507	0.061601885	0.187033438	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	HO_recipient_2	470	341	326	309	222	428	493	331	387	265	386	0.091144322	0.082139739	0.110113956	0.048569642	0.127400288	0.116106532	0.070631095	0.100909585	0.104980978	0.113091656	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	MAG1_recipient_1	42	15	20	9	11	23	28	13	19	3	18	-0.034184401	0.0366685	0.058177963	0.001802108	0.054823255	0.088458077	-0.071601125	0.000782308	-0.111971742	0.02613025	NA	no	DNA_repair	DNA_repair	0.017023	-0.031705	NEUTRAL	NEUTRAL
SRS2_donor_1	MAL13_recipient_1	345	154	151	145	99	237	216	176	182	122	165	0.059664055	0.061739524	0.074910582	0.034381406	0.109322354	0.069221901	0.060409922	0.066591492	0.073684731	0.071450876	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	MMS1_recipient_1	81	14	14	5	14	30	60	48	0	26	41	-0.028625882	-0.023813993	-0.014782323	0.036981782	-0.107929074	0.205937671	0.171550293	-0.14634844	0.16782208	0.148879661	NA	no	DNA_repair	DNA_repair	-0.071227	-0.029229	AGGRAVATING	AGGRAVATING
SRS2_donor_1	MMS4_recipient_1	117	15	15	0	26	10	46	46	22	21	28	-0.157767898	-0.201167992	-0.114687565	0.028722491	-0.37842437	-0.112930166	0.001946768	-0.076230655	0.049077491	-0.074844918	NA	no	DNA_repair	DNA_repair	-0.109697	-0.269203	AGGRAVATING	AGGRAVATING
SRS2_donor_1	MPH1_recipient_1	49	0	0	0	5	45	10	28	8	10	14	-0.196567109	-0.249901359	-0.100979319	-0.025845933	0.416097047	-0.348574451	0.267079603	-0.108912298	-0.012982124	-0.005216294	NA	no	DNA_repair	DNA_repair	-0.12888	-0.262447	NEUTRAL	AGGRAVATING
SRS2_donor_1	MUS81_recipient_1	44	0	0	0	0	23	18	17	8	10	0	-0.189037776	-0.24424195	-0.091444462	-0.083777191	0.01717525	-0.031489432	0.066529125	0.008852465	0.130381759	-0.192985333	NA	no	DNA_repair	DNA_repair	-0.096968	-0.285344	AGGRAVATING	AGGRAVATING
SRS2_donor_1	NGL3_recipient_1	1807	1016	1056	953	782	1221	1038	1014	1069	714	1034	0.069787185	0.073836952	0.0851616	0.047245995	0.059261773	0.019618471	0.054221709	0.061645852	0.09876758	0.069495247	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	CLA4_recipient_1	133	38	39	35	24	57	56	43	37	24	32	0.035585907	0.052805325	0.06771045	0.02837224	0.049853409	0.069898673	0.042718119	0.046811996	0.059326531	0.038839778	NA	no	DNA_repair	DNA_repair	0.034259	-0.020651	NEUTRAL	NEUTRAL
SRS2_donor_1	NGL3_recipient_2	367	223	254	244	168	250	249	221	238	128	211	0.002526081	0.089124306	0.107426394	0.045486575	-0.017395371	-0.0706985	-0.019455229	-0.007925027	0.026045754	-0.002552101	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
SRS2_donor_1	PSY3_recipient_1	260	255	240	73	154	198	211	150	162	67	275	0.287541053	0.307849896	-0.003960448	0.195812862	0.095640147	-0.003456536	0.03264865	-0.02559057	-0.033947464	0.33391428	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
SRS2_donor_1	PSY3_recipient_2	890	442	376	312	340	540	684	450	534	397	411	0.175999611	0.144870302	0.145867063	0.168865929	0.255340934	0.324883743	0.188987562	0.237597599	0.204796827	0.127541991	NA	no	DNA_repair	DNA_repair	0.013633	0.097493	NEUTRAL	ALLEVIATING
SRS2_donor_1	RAD18_recipient_1	20	10	5	10	10	9	6	4	4	7	4	0.269944037	0.097681183	0.314160374	0.353448959	0.134868628	0.059960181	0.016491238	-0.001112768	0.157054969	0.043878513	NA	no	DNA_repair	DNA_repair	0.146476	0.588229	ALLEVIATING	ALLEVIATING
SRS2_donor_1	RAD18_recipient_2	355	335	295	280	170	218	231	167	343	131	206	0.524421775	0.504678355	0.482296576	0.31335364	0.144113184	0.173138493	0.125583382	0.471433004	0.11347844	0.244124411	NA	no	DNA_repair	DNA_repair	0.146476	0.588229	ALLEVIATING	ALLEVIATING
SRS2_donor_1	RAD51_recipient_1	40	9	9	7	8	19	16	15	12	15	12	0.058161193	0.052893836	0.059444108	0.087862222	0.099526295	0.081044082	0.075034864	0.117075004	0.199354102	0.105195117	NA	no	DNA_repair	DNA_repair	0.015776	0.039516	NEUTRAL	NEUTRAL
SRS2_donor_1	RAD52_recipient_1	50	5	5	9	5	8	10	8	0	11	0	-0.027359046	-0.038882235	0.071355354	0.033284197	-0.265218599	-0.183264555	-0.176229247	-0.110803489	0.095379443	-0.13636937	NA	no	DNA_repair	DNA_repair	0.022368	0.001066	NEUTRAL	NEUTRAL
SRS2_donor_1	RAD54_recipient_1	65	0	0	0	0	0	0	0	0	0	0	-0.114017314	-0.139252123	-0.052363641	-0.048184186	-0.372799943	-0.348479419	-0.261583881	-0.100390747	-0.037015101	-0.136216103	NA	no	DNA_repair	DNA_repair	-0.793093	-0.422068	AGGRAVATING	AGGRAVATING
SRS2_donor_1	RAD54_recipient_2	201	0	0	0	0	0	0	0	0	0	0	-0.135460841	-0.158010549	-0.057526646	-0.057541963	-0.38476111	-0.332225582	-0.275859615	-0.09954435	-0.042734145	-0.149711444	NA	no	DNA_repair	DNA_repair	-0.793093	-0.422068	AGGRAVATING	AGGRAVATING
SRS2_donor_1	RAD55_recipient_1	116	64	41	41	36	138	56	137	25	29	104	0.349958782	0.215681575	0.19889987	0.18065056	0.794411535	0.23037382	0.779021838	0.108314571	0.138976641	0.60867602	NA	no	DNA_repair	DNA_repair	0.063174	0.121524	ALLEVIATING	ALLEVIATING
SRS2_donor_1	CSM2_recipient_1	90	73	68	60	59	101	260	52	113	9	34	0.239642981	0.214341079	0.27504334	0.272122248	0.356496659	1.722376315	0.07063269	0.500613232	-0.12757545	-0.103454992	NA	no	DNA_repair	DNA_repair	0.009822	0.039772	NEUTRAL	NEUTRAL
SRS2_donor_1	RAD57_recipient_1	5	5	5	0	5	0	0	8	0	11	8	0.586568927	0.650450776	0.036578434	0.641919962	-0.293274624	-0.160812899	0.907283466	0.021085906	1.243730793	0.97200907	NA	no	DNA_repair	DNA_repair	0.080563	0.174202	ALLEVIATING	ALLEVIATING
SRS2_donor_1	RAD59_recipient_1	460	240	263	213	194	347	355	250	302	66	268	0.111331104	0.132179041	0.169743056	0.12129409	0.218979844	0.207974698	0.10916816	0.162772563	0.049944398	0.124159048	NA	no	DNA_repair	DNA_repair	0.020293	0.133782	NEUTRAL	ALLEVIATING
SRS2_donor_1	RAD5_recipient_1	237	77	73	125	30	94	64	208	65	46	65	0.002560146	-0.009044723	0.28743884	0.044635651	-0.192895097	-0.183505187	0.352898115	-0.068026401	0.003566426	-0.021047718	NA	no	DNA_repair	DNA_repair	0.103222	0.583739	ALLEVIATING	ALLEVIATING
SRS2_donor_1	RAD5_recipient_2	604	287	331	310	200	102	159	491	269	85	152	0.190128496	0.28260224	0.289830804	0.200950987	-0.18959261	-0.064569604	0.404808626	0.120451897	0.000765479	0.012660058	NA	no	DNA_repair	DNA_repair	0.103222	0.583739	ALLEVIATING	ALLEVIATING
SRS2_donor_1	RAD61_recipient_1	36	5	9	0	9	4	15	11	26	25	0	-0.215567987	-0.168515805	-0.175253173	0.019515577	-0.553356337	-0.361588472	-0.126222359	0.090838817	0.403547951	-0.335946945	NA	no	DNA_repair	DNA_repair	-0.05088	-0.147588	NEUTRAL	AGGRAVATING
SRS2_donor_1	RTT101_recipient_1	94	0	0	18	0	89	63	84	0	18	0	-0.063945884	-0.079445205	0.101264822	-0.024001919	0.528327132	0.240557016	0.528038824	-0.080069929	0.107757524	-0.097038895	88633	no	DNA_repair	DNA_repair	-0.073297	-0.037976	AGGRAVATING	NEUTRAL
SRS2_donor_1	RTT101_recipient_2	40	0	0	10	0	7	18	14	0	10	0	-0.084038719	-0.101647685	0.138162661	-0.032203071	-0.149660241	0.057902625	0.059778858	-0.072719617	0.158670237	-0.128031412	88633	no	DNA_repair	DNA_repair	-0.073297	-0.037976	AGGRAVATING	NEUTRAL
SRS2_donor_1	RTT107_recipient_1	49	0	0	0	0	7	0	14	0	10	0	-0.252027908	-0.293798024	-0.075154243	-0.12881086	-0.388720555	-0.645457979	-0.082662144	-0.179827914	0.091204156	-0.281038367	NA	no	DNA_repair	DNA_repair	-0.160639	-0.211778	AGGRAVATING	AGGRAVATING
